antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
스낵,도라,0.1032633621449991,0.1218909860645616,0.0127182924678073,0.123163648787154,1.0104409912798502,0.0001314194316115,1.00145142559479,0.0115230079833559
도라,스낵,0.1218909860645616,0.1032633621449991,0.0127182924678073,0.104341534008683,1.0104409912798502,0.0001314194316115,1.0012037756629597,0.0117674494544372
도라,잼,0.1218909860645616,0.1068442406068089,0.01388251896278,0.1138929088277858,1.0659714382445398,0.0008591691198968,1.0079546459916626,0.0704793594994595
잼,도라,0.1068442406068089,0.1218909860645616,0.01388251896278,0.1299323097242859,1.06597143824454,0.0008591691198968,1.009242181671148,0.0692920134276676
도라,즉석,0.1218909860645616,0.1862056800141118,0.0234609278532369,0.1924746743849493,1.0336670415766178,0.0007641339054945,1.0077632170434565,0.0370916241991075
즉석,도라,0.1862056800141118,0.1218909860645616,0.0234609278532369,0.1259946949602122,1.0336670415766178,0.0007641339054945,1.0046952906029143,0.0400229993634103
도라,치즈,0.1218909860645616,0.0855000881989768,0.0104956782501322,0.0861070911722141,1.0070994426558328,7.398819095201341e-05,1.0006641948606605,0.0080279279248862
치즈,도라,0.0855000881989768,0.1218909860645616,0.0104956782501322,0.1227563441303899,1.0070994426558328,7.398819095201341e-05,1.0009864512100353,0.0077084708080326
도라,커피,0.1218909860645616,0.170682660081143,0.0213970717939671,0.1755426917510854,1.0284740797198255,0.0005923940525542,1.0058948251429352,0.0315288340420853
커피,도라,0.170682660081143,0.1218909860645616,0.0213970717939671,0.1253617197188921,1.0284740797198255,0.0005923940525542,1.0039681931749145,0.0333837869276174
즉석,돼지,0.1862056800141118,0.055194919738931,0.0109895925207267,0.0590185676392572,1.0692753593702449,0.0007119849574147,1.004063467958909,0.0796112740463418
돼지,즉석,0.055194919738931,0.1862056800141118,0.0109895925207267,0.1991051454138702,1.0692753593702449,0.0007119849574147,1.0161063157365695,0.0685720303365122
사과,드레,0.2817604515787617,0.045845828188393,0.0131945669430234,0.0468290239779628,1.0214456980803046,0.0002770256896595,1.001031499924256,0.0292318020341003
드레,사과,0.045845828188393,0.2817604515787617,0.0131945669430234,0.2878030011542901,1.0214456980803048,0.0002770256896595,1.0084843794418143,0.0220042388460642
토마,드레,0.2165990474510495,0.045845828188393,0.0102310813194566,0.0472351168661943,1.0303034917832077,0.0003009186042462,1.0014581652854708,0.0375442477360766
드레,토마,0.045845828188393,0.2165990474510495,0.0102310813194566,0.2231627549057329,1.0303034917832072,0.0003009186042462,1.008449269774503,0.0308254161728735
딸기,라면,0.1215734697477509,0.1144822720056447,0.0141294760980772,0.1162217063261752,1.015193918587192,0.0002114690657452,1.0019681795004265,0.0170378717033044
라면,딸기,0.1144822720056447,0.1215734697477509,0.0141294760980772,0.1234206471494607,1.015193918587192,0.0002114690657452,1.0021072563433109,0.016901432969744
딸기,마른,0.1215734697477509,0.0910742635385429,0.0113600282236726,0.0934416715031921,1.0259942586705328,0.0002878140005708,1.0026114237663832,0.0288421121953813
